"","X.1","X","sampleID","collectDate","incubationPairID","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","soilInorganicNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay","siteID","siteID_tosplit","plotID","soilHorizon","BD.plot.mean","BD.site.mean","bulkdensity","sample.area.cm2","sample.volume","g.soil","InorganicN.ugm2","InorganicN.ugHectare","InorganicN.gHectare","InorganicN.kgHectare"
"87",87,87,"SCBI_003-M-28.5-31-20171023","2017-10-23 15:31:00","SCBI_003-M-28.5-31",6.354,3.835,10.189,0.107,0.26,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,2121349.8,21213498000,21213.498,21.213498
"88",88,88,"SCBI_003-M-31-19-20170403","2017-04-03 18:05:00","SCBI_003-M-31-19",2.35,1.299,3.65,0.677,0.59,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,759930,7599300000,7599.3,7.5993
"89",89,89,"SCBI_003-M-31-30.5-20170717","2017-07-17 15:32:00","SCBI_003-M-31-30.5",2.416,2.434,4.85,2.585,1.721,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,1009770,10097700000,10097.7,10.0977
"90",90,90,"SCBI_003-M-38-30-20170403","2017-04-03 18:42:00","SCBI_003-M-38-30",3.467,2.667,6.133,0.946,0.574,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,1276890.6,12768906000,12768.906,12.768906
"91",91,91,"SCBI_003-M-39-20220328","2022-03-28 13:58:00","SCBI_003-M-39-winterSpringTransition-2022",2.565,4.319,6.883,NA,NA,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,1433040.6,14330406000,14330.406,14.330406
"92",92,92,"SCBI_003-M-39-20220711","2022-07-11 15:07:00","SCBI_003-M-39-peakGreenness-2022",0.882,1.36,2.243,1.057,1.001,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,466992.6,4669926000,4669.926,4.669926
"93",93,93,"SCBI_003-M-39-20221024","2022-10-24 14:00:00","SCBI_003-M-39-fallWinterTransition-2022",2.95,7.844,10.794,-0.257,-0.193,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,2247310.8,22473108000,22473.108,22.473108
"94",94,94,"SCBI_003-M-39.5-7-20170717","2017-07-17 16:30:00","SCBI_003-M-39.5-7",0,5.629,5.629,NA,NA,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,1171957.8,11719578000,11719.578,11.719578
"95",95,95,"SCBI_003-M-41-20220711","2022-07-11 16:05:00","SCBI_003-M-41-peakGreenness-2022",1.063,15.874,16.937,0.965,0.84,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,3526283.4,35262834000,35262.834,35.262834
"96",96,96,"SCBI_003-M-41-20221024","2022-10-24 14:27:00","SCBI_003-M-41-fallWinterTransition-2022",2.362,5.52,7.883,0.735,0.691,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,1641240.6,16412406000,16412.406,16.412406
"97",97,97,"SCBI_003-M-5.5-34-20170403","2017-04-03 17:10:00","SCBI_003-M-5.5-34",4.932,2.168,7.1,0.418,0.461,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,1478220,14782200000,14782.2,14.7822
"98",98,98,"SCBI_003-M-8.5-3-20171023","2017-10-23 13:30:00","SCBI_003-M-8.5-3",5.485,5.812,11.297,0.023,0.167,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,2352035.4,23520354000,23520.354,23.520354
"99",99,99,"SCBI_003-M-9.5-37.5-20170717","2017-07-17 14:20:00","SCBI_003-M-9.5-37.5",1.462,1.684,3.146,NA,NA,"SCBI","SCBI_003-M","SCBI_003","M",NA,0.694,0.694,10000,3e+05,208200,654997.2,6549972000,6549.972,6.549972
"100",100,100,"SCBI_004-M-2-29.5-20170327","2017-03-27 15:11:00","SCBI_004-M-2-29.5",1.11,1.608,2.718,0.369,0.164,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,644166,6441660000,6441.66,6.44166
"101",101,101,"SCBI_004-M-21-20220330","2022-03-30 13:13:00","SCBI_004-M-21-winterSpringTransition-2022",5.235,4.291,9.526,0.166,0.123,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,2257662,22576620000,22576.62,22.57662
"102",102,102,"SCBI_004-M-21-20220711","2022-07-11 20:06:00","SCBI_004-M-21-peakGreenness-2022",3.102,4.702,7.804,0.007,0.113,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,1849548,18495480000,18495.48,18.49548
"103",103,103,"SCBI_004-M-21-20221024","2022-10-24 14:59:00","SCBI_004-M-21-fallWinterTransition-2022",1.272,2.052,3.323,0.372,0.374,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,787551,7875510000,7875.51,7.87551
"104",104,104,"SCBI_004-M-23-20220330","2022-03-30 14:11:00","SCBI_004-M-23-winterSpringTransition-2022",5.783,0.805,6.588,-0.014,0.049,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,1561356,15613560000,15613.56,15.61356
"105",105,105,"SCBI_004-M-23-20220711","2022-07-11 19:20:00","SCBI_004-M-23-peakGreenness-2022",0.925,0.253,1.178,0.323,0.16,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,279186,2791860000,2791.86,2.79186
"106",106,106,"SCBI_004-M-23-20221024","2022-10-24 13:49:00","SCBI_004-M-23-fallWinterTransition-2022",1.25,0.453,1.703,0.139,0.008,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,403611,4036110000,4036.11,4.03611
"107",107,107,"SCBI_004-M-24-37.5-20171023","2017-10-23 17:31:00","SCBI_004-M-24-37.5",2.386,1.334,3.72,0.007,0.006,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,881640,8816400000,8816.4,8.8164
"108",108,108,"SCBI_004-M-27-37-20170327","2017-03-27 14:32:00","SCBI_004-M-27-37",3.884,3.713,7.596,-0.107,-0.029,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,1800252,18002520000,18002.52,18.00252
"109",109,109,"SCBI_004-M-3-18.5-20171023","2017-10-23 19:53:00","SCBI_004-M-3-18.5",2.539,1.519,4.058,0.112,0.184,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,961746,9617460000,9617.46,9.61746
"110",110,110,"SCBI_004-M-32-15.5-20170717","2017-07-17 20:05:00","SCBI_004-M-32-15.5",1.349,0.782,2.13,0.237,0.197,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,504810,5048100000,5048.1,5.0481
"111",111,111,"SCBI_004-M-32-7-20171023","2017-10-23 18:52:00","SCBI_004-M-32-7",2.745,0.372,3.117,0.034,0.01,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,738729,7387290000,7387.29,7.38729
"112",112,112,"SCBI_004-M-33-7.5-20170327","2017-03-27 13:37:00","SCBI_004-M-33-7.5",3.433,1.528,4.961,0.177,0.002,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,1175757,11757570000,11757.57,11.75757
"113",113,113,"SCBI_004-M-37.5-32.5-20170717","2017-07-17 19:10:00","SCBI_004-M-37.5-32.5",0,1.748,1.748,0.269,0.144,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,414276,4142760000,4142.76,4.14276
"114",114,114,"SCBI_004-M-39-20220330","2022-03-30 13:43:00","SCBI_004-M-39-winterSpringTransition-2022",5.918,0.597,6.515,0.39,0.436,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,1544055,15440550000,15440.55,15.44055
"115",115,115,"SCBI_004-M-39-20220711","2022-07-11 18:24:00","SCBI_004-M-39-peakGreenness-2022",0.681,1.053,1.734,0.653,0.556,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,410958,4109580000,4109.58,4.10958
"116",116,116,"SCBI_004-M-39-20221024","2022-10-24 12:52:00","SCBI_004-M-39-fallWinterTransition-2022",1.043,1.227,2.27,0.15,0.161,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,537990,5379900000,5379.9,5.3799
"117",117,117,"SCBI_004-M-4-24-20170717","2017-07-17 17:29:00","SCBI_004-M-4-24",0,1.244,1.244,0.467,0.373,"SCBI","SCBI_004-M","SCBI_004","M",0.79,0.694,0.79,10000,3e+05,237000,294828,2948280000,2948.28,2.94828
"118",118,118,"SCBI_005-M-18.5-37-20171024","2017-10-24 14:58:00","SCBI_005-M-18.5-37",2.99,1.309,4.299,0.007,0.095,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,895051.8,8950518000,8950.518,8.950518
"119",119,119,"SCBI_005-M-2-27.5-20170403","2017-04-03 14:49:00","SCBI_005-M-2-27.5",1.62,8.911,10.531,0.747,0.206,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,2192554.2,21925542000,21925.542,21.925542
"120",120,120,"SCBI_005-M-21-20220329","2022-03-29 13:02:00","SCBI_005-M-21-winterSpringTransition-2022",2.667,1.239,3.906,0.408,0.393,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,813229.2,8132292000,8132.292,8.132292
"121",121,121,"SCBI_005-M-21-20220711","2022-07-11 15:10:00","SCBI_005-M-21-peakGreenness-2022",0.848,1.837,2.685,0.234,0.274,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,559017,5590170000,5590.17,5.59017
"122",122,122,"SCBI_005-M-21-20221025","2022-10-25 12:41:00","SCBI_005-M-21-fallWinterTransition-2022",1.878,1.243,3.121,0.085,0.121,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,649792.2,6497922000,6497.922,6.497922
"123",123,123,"SCBI_005-M-21.5-37-20171024","2017-10-24 15:27:00","SCBI_005-M-21.5-37",2.649,1.05,3.699,0.131,0.241,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,770131.8,7701318000,7701.318,7.701318
"124",124,124,"SCBI_005-M-23-20220329","2022-03-29 12:36:00","SCBI_005-M-23-winterSpringTransition-2022",3.654,0.511,4.165,0.252,0.26,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,867153,8671530000,8671.53,8.67153
"125",125,125,"SCBI_005-M-23-20220711","2022-07-11 17:13:00","SCBI_005-M-23-peakGreenness-2022",0.669,2.183,2.851,0.437,0.432,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,593578.2,5935782000,5935.782,5.935782
"126",126,126,"SCBI_005-M-28.5-35.5-20170719","2017-07-19 18:32:00","SCBI_005-M-28.5-35.5",0.112,0.423,0.535,0.776,0.219,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,111387,1113870000,1113.87,1.11387
"127",127,127,"SCBI_005-M-33.5-2-20171024","2017-10-24 13:36:00","SCBI_005-M-33.5-2",1.532,0.577,2.109,0.537,0.348,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,439093.8,4390938000,4390.938,4.390938
"128",128,128,"SCBI_005-M-36.5-31.5-20170403","2017-04-03 14:00:00","SCBI_005-M-36.5-31.5",7.109,1.779,8.887,1.662,1.539,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,1850273.4,18502734000,18502.734,18.502734
"129",129,129,"SCBI_005-M-38-14.5-20170719","2017-07-19 19:11:00","SCBI_005-M-38-14.5",0,1.135,1.135,0.145,0.11,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,236307,2363070000,2363.07,2.36307
"130",130,130,"SCBI_005-M-39-20220328","2022-03-28 17:32:00","SCBI_005-M-39-winterSpringTransition-2022",3.86,0.987,4.847,0.244,0.284,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,1009145.4,10091454000,10091.454,10.091454
"131",131,131,"SCBI_005-M-39-20220711","2022-07-11 15:44:00","SCBI_005-M-39-peakGreenness-2022",0.684,1.547,2.231,0.86,0.687,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,464494.2,4644942000,4644.942,4.644942
"132",132,132,"SCBI_005-M-39-20221025","2022-10-25 13:16:00","SCBI_005-M-39-fallWinterTransition-2022",1.59,2.272,3.862,0.209,0.223,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,804068.4,8040684000,8040.684,8.040684
"133",133,133,"SCBI_005-M-41-20221025","2022-10-25 14:13:00","SCBI_005-M-41-fallWinterTransition-2022",0.778,0.32,1.098,0.221,0.087,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,228603.6,2286036000,2286.036,2.286036
"134",134,134,"SCBI_005-M-6-19.5-20170403","2017-04-03 15:42:00","SCBI_005-M-6-19.5",1.808,6.223,8.03,0.359,0.383,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,1671846,16718460000,16718.46,16.71846
"135",135,135,"SCBI_005-M-9-23.5-20170719","2017-07-19 17:42:00","SCBI_005-M-9-23.5",0,1.769,1.769,0.293,0.235,"SCBI","SCBI_005-M","SCBI_005","M",NA,0.694,0.694,10000,3e+05,208200,368305.8,3683058000,3683.058,3.683058
"136",136,136,"SCBI_006-M-2-32.5-20170403","2017-04-03 17:13:00","SCBI_006-M-2-32.5",7.344,5.95,13.294,0.065,0.224,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,2767810.8,27678108000,27678.108,27.678108
"137",137,137,"SCBI_006-M-21-20220328","2022-03-28 18:39:00","SCBI_006-M-21-winterSpringTransition-2022",7.604,0.362,7.966,-0.077,0.088,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,1658521.2,16585212000,16585.212,16.585212
"138",138,138,"SCBI_006-M-21-20220712","2022-07-12 15:17:00","SCBI_006-M-21-dryWetTransition-2022",3.187,1.092,4.279,NA,NA,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,890887.8,8908878000,8908.878,8.908878
"139",139,139,"SCBI_006-M-21-20221024","2022-10-24 17:55:00","SCBI_006-M-21-fallWinterTransition-2022",1.592,1.154,2.746,0.045,0.005,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,571717.2,5717172000,5717.172,5.717172
"140",140,140,"SCBI_006-M-22-0-20170403","2017-04-03 19:24:00","SCBI_006-M-22-0",2.724,0.765,3.489,0.526,0.115,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,726409.8,7264098000,7264.098,7.264098
"141",141,141,"SCBI_006-M-23-20220328","2022-03-28 19:27:00","SCBI_006-M-23-winterSpringTransition-2022",3.418,0.324,3.742,0.217,0.076,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,779084.4,7790844000,7790.844,7.790844
"142",142,142,"SCBI_006-M-34.5-37-20171025","2017-10-25 15:00:00","SCBI_006-M-34.5-37",4.108,0.647,4.755,0.269,0.029,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,989991,9899910000,9899.91,9.89991
"143",143,143,"SCBI_006-M-35-0-20170717","2017-07-17 21:19:00","SCBI_006-M-35-0",0.19,0.686,0.876,0.434,0.224,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,182383.2,1823832000,1823.832,1.823832
"144",144,144,"SCBI_006-M-35-25.5-20170717","2017-07-17 22:44:00","SCBI_006-M-35-25.5",0,0.498,0.498,0.238,0.055,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,103683.6,1036836000,1036.836,1.036836
"145",145,145,"SCBI_006-M-36.5-32.5-20170403","2017-04-03 18:01:00","SCBI_006-M-36.5-32.5",2.341,0.496,2.838,0.24,0.043,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,590871.6,5908716000,5908.716,5.908716
"146",146,146,"SCBI_006-M-39-20220328","2022-03-28 19:10:00","SCBI_006-M-39-winterSpringTransition-2022",2.914,0.24,3.155,0.571,0.038,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,656871,6568710000,6568.71,6.56871
"147",147,147,"SCBI_006-M-39-20220712","2022-07-12 15:56:00","SCBI_006-M-39-peakGreenness-2022",0.951,0.684,1.635,0.114,0.066,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,340407,3404070000,3404.07,3.40407
"148",148,148,"SCBI_006-M-39-20221024","2022-10-24 17:25:00","SCBI_006-M-39-fallWinterTransition-2022",3.089,0.551,3.64,-0.053,0.023,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,757848,7578480000,7578.48,7.57848
"149",149,149,"SCBI_006-M-39.5-10-20171025","2017-10-25 13:54:00","SCBI_006-M-39.5-10",3.335,1.057,4.393,0.184,0.045,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,914622.6,9146226000,9146.226,9.146226
"150",150,150,"SCBI_006-M-41-20220712","2022-07-12 16:24:00","SCBI_006-M-41-peakGreenness-2022",0.914,0.37,1.284,0.088,0.089,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,267328.8,2673288000,2673.288,2.673288
"151",151,151,"SCBI_006-M-41-20221024","2022-10-24 16:06:00","SCBI_006-M-41-fallWinterTransition-2022",1.764,0.458,2.222,0.14,0.065,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,462620.4,4626204000,4626.204,4.626204
"152",152,152,"SCBI_006-M-7-31-20170717","2017-07-17 22:05:00","SCBI_006-M-7-31",0,0.437,0.437,0.408,0.14,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,90983.4,909834000,909.834,0.909834
"153",153,153,"SCBI_006-M-8.5-5-20171025","2017-10-25 12:52:00","SCBI_006-M-8.5-5",3.148,0.732,3.88,0.309,0.165,"SCBI","SCBI_006-M","SCBI_006","M",NA,0.694,0.694,10000,3e+05,208200,807816,8078160000,8078.16,8.07816
"154",154,154,"SCBI_008-M-0.5-16-20170718","2017-07-18 12:34:00","SCBI_008-M-0.5-16",1.463,0.65,2.113,0.191,0.237,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,439926.6,4399266000,4399.266,4.399266
"155",155,155,"SCBI_008-M-14-31-20170718","2017-07-18 11:52:00","SCBI_008-M-14-31",0.48,0.436,0.915,0.58,0.482,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,190503,1905030000,1905.03,1.90503
"156",156,156,"SCBI_008-M-21-20220328","2022-03-28 17:14:00","SCBI_008-M-21-winterSpringTransition-2022",12.036,2.62,14.656,-0.118,0.19,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,3051379.2,30513792000,30513.792,30.513792
"157",157,157,"SCBI_008-M-21-20220712","2022-07-12 18:12:00","SCBI_008-M-21-peakGreenness-2022",1.617,2.71,4.328,0.091,0.141,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,901089.6,9010896000,9010.896,9.010896
"158",158,158,"SCBI_008-M-21-20221024","2022-10-24 18:16:00","SCBI_008-M-21-fallWinterTransition-2022",2.306,2.1,4.406,0.187,0.191,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,917329.2,9173292000,9173.292,9.173292
"159",159,159,"SCBI_008-M-23-20221024","2022-10-24 18:59:00","SCBI_008-M-23-fallWinterTransition-2022",1.055,1.181,2.237,0.234,0.169,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,465743.4,4657434000,4657.434,4.657434
"160",160,160,"SCBI_008-M-26-30-20171023","2017-10-23 18:03:00","SCBI_008-M-26-30",3.083,1.02,4.102,0.322,0.077,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,854036.4,8540364000,8540.364,8.540364
"161",161,161,"SCBI_008-M-3-20.5-20170403","2017-04-03 15:40:00","SCBI_008-M-3-20.5",1.96,1.117,3.077,0.286,0.27,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,640631.4,6406314000,6406.314,6.406314
"162",162,162,"SCBI_008-M-34.5-5-20170403","2017-04-03 14:03:00","SCBI_008-M-34.5-5",3.04,4.821,7.861,0.232,0.275,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,1636660.2,16366602000,16366.602,16.366602
"163",163,163,"SCBI_008-M-35.5-17.5-20170718","2017-07-18 13:15:00","SCBI_008-M-35.5-17.5",2.193,0.847,3.04,0.535,0.56,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,632928,6329280000,6329.28,6.32928
"164",164,164,"SCBI_008-M-35.5-26.5-20170403","2017-04-03 14:55:00","SCBI_008-M-35.5-26.5",3.206,4.984,8.19,0.146,0.184,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,1705158,17051580000,17051.58,17.05158
"165",165,165,"SCBI_008-M-39-20220328","2022-03-28 17:48:00","SCBI_008-M-39-winterSpringTransition-2022",11.4,4.49,15.89,-0.042,0.218,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,3308298,33082980000,33082.98,33.08298
"166",166,166,"SCBI_008-M-39-20220712","2022-07-12 19:18:00","SCBI_008-M-39-peakGreenness-2022",1.241,1.366,2.608,0.578,0.553,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,542985.6,5429856000,5429.856,5.429856
"167",167,167,"SCBI_008-M-39-8.5-20171023","2017-10-23 17:20:00","SCBI_008-M-39-8.5",6.621,1.644,8.265,NA,NA,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,1720773,17207730000,17207.73,17.20773
"168",168,168,"SCBI_008-M-41-20220328","2022-03-28 17:34:00","SCBI_008-M-41-winterSpringTransition-2022",6.241,0.659,6.9,0.491,0.248,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,1436580,14365800000,14365.8,14.3658
"169",169,169,"SCBI_008-M-41-20220713","2022-07-13 12:17:00","SCBI_008-M-41-peakGreenness-2022",1.779,0.877,2.655,0.454,0.396,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,552771,5527710000,5527.71,5.52771
"170",170,170,"SCBI_008-M-41-20221024","2022-10-24 19:25:00","SCBI_008-M-41-fallWinterTransition-2022",2.873,2.245,5.118,0.438,0.45,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,1065567.6,10655676000,10655.676,10.655676
"171",171,171,"SCBI_008-M-8.5-9.5-20171023","2017-10-23 19:04:00","SCBI_008-M-8.5-9.5",1.25,1.52,2.771,0.601,0.134,"SCBI","SCBI_008-M","SCBI_008","M",NA,0.694,0.694,10000,3e+05,208200,576922.2,5769222000,5769.222,5.769222
"172",172,172,"SCBI_010-M-21-20220328","2022-03-28 15:43:00","SCBI_010-M-21-winterSpringTransition-2022",4.991,2.111,7.103,0.414,0.591,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,1478844.6,14788446000,14788.446,14.788446
"173",173,173,"SCBI_010-M-21-20220711","2022-07-11 17:55:00","SCBI_010-M-21-peakGreenness-2022",0.305,3.216,3.521,1.588,1.554,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,733072.2,7330722000,7330.722,7.330722
"174",174,174,"SCBI_010-M-21-20221024","2022-10-24 17:03:00","SCBI_010-M-21-fallWinterTransition-2022",0.803,1.876,2.679,0.458,0.425,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,557767.8,5577678000,5577.678,5.577678
"175",175,175,"SCBI_010-M-23-20220328","2022-03-28 15:02:00","SCBI_010-M-23-winterSpringTransition-2022",1.908,3.173,5.081,0.178,0.188,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,1057864.2,10578642000,10578.642,10.578642
"176",176,176,"SCBI_010-M-23-20220711","2022-07-11 17:27:00","SCBI_010-M-23-peakGreenness-2022",2.622,7.518,10.141,1.883,1.99,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,2111356.2,21113562000,21113.562,21.113562
"177",177,177,"SCBI_010-M-39-20220711","2022-07-11 18:18:00","SCBI_010-M-39-peakGreenness-2022",1.496,4.638,6.135,0.371,0.441,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,1277307,12773070000,12773.07,12.77307
"178",178,178,"SCBI_010-M-39-20221024","2022-10-24 16:32:00","SCBI_010-M-39-fallWinterTransition-2022",0.875,4.525,5.4,0.2,0.153,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,1124280,11242800000,11242.8,11.2428
"179",179,179,"SCBI_010-M-41-20220328","2022-03-28 15:25:00","SCBI_010-M-41-winterSpringTransition-2022",3.003,5.042,8.046,0.234,0.244,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,1675177.2,16751772000,16751.772,16.751772
"180",180,180,"SCBI_010-M-41-20221024","2022-10-24 15:48:00","SCBI_010-M-41-fallWinterTransition-2022",0.803,1.661,2.464,0.412,0.386,"SCBI","SCBI_010-M","SCBI_010","M",NA,0.694,0.694,10000,3e+05,208200,513004.8,5130048000,5130.048,5.130048
"181",181,181,"SCBI_012-M-14-32-20171024","2017-10-24 17:58:00","SCBI_012-M-14-32",0.8,0.88,1.68,0.292,0.015,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,349776,3497760000,3497.76,3.49776
"182",182,182,"SCBI_012-M-19.5-9-20170404","2017-04-04 11:35:00","SCBI_012-M-19.5-9",3.449,2.186,5.635,0.174,0.097,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,1173207,11732070000,11732.07,11.73207
"183",183,183,"SCBI_012-M-20-35.5-20170404","2017-04-04 12:26:00","SCBI_012-M-20-35.5",2.78,3.39,6.17,0.17,0.085,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,1284594,12845940000,12845.94,12.84594
